County,Age65AndOlderPct2020,AvgHHSize,Ed1LessThanHSPct,Ed5CollegePlusPct,Net_InterMigrationRate_2020_2021,OwnHomePct,Under18Pct2020,PctEmpChange2021,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrans,PctEmpServices,PctEmpTrade,UnempRate2021,Deep_Pov_All,Median_HH_Inc_ACS,PerCapitaInc,Poverty_Rate_ACS,POPESTIMATE2021,PopDensity2020
Bullitt,16.28,2.67,10.51,16.11,0.01,81.19,23.36,3.2,0.431066154,0.093071101,7.933086777,14.15415513,11.78084205,38.25712116,15.83678268,4.6,3.316458822,67892,31194,10.1642178,82918,276.78
Butler,18.48,2.78,19.17,13.81,0.02,72.09,24.2,4.2,2.310966957,0.547334279,10.39935131,19.74457734,11.25076019,37.84715183,9.385769309,4.6,7.161274224,48355,23343,18.15686601,12294,29.03
Caldwell,20.88,2.38,13.08,17.14,-0.02,75.53,21.71,7.8,3.688823959,2.100073046,3.177501826,21.12856099,5.861943024,44.66764061,11.65084003,4.2,6.595948317,48280,29902,14.69931409,12624,36.69
Calloway,17.37,2.3,9.79,31.61,0.03,64.86,18.34,0.6,2.482169933,0.157241534,6.272814062,10.88336048,4.481383726,53.65867356,13.31498849,4.5,7.691161571,44534,25278,18.43077657,37560,96.36
Campbell,16.29,2.35,6.99,38.71,0.02,70.82,20.99,2.9,0.323924109,0,6.463758361,10.44129401,6.29127929,49.4930798,12.70245257,4,6.031621878,65580,38404,12.22079446,93050,615.01
Carlisle,20.58,2.66,14.7,12.53,0,80.11,22.92,4.5,3.571428571,0,12.33258929,15.01116071,5.301339286,40.56919643,14.17410714,3.8,7.482708028,42386,26414,19.66044854,4791,25.48
Carroll,15.62,2.54,19.24,6.61,0,66.43,25.03,3.6,0.432994155,0.259796493,6.451612903,22.99198961,6.365014072,36.50140723,18.33730245,4.1,12.37633181,42433,26914,24.29604262,10863,84.01
Carter,19.14,2.75,20.5,12.9,0,78.15,21.98,3.5,2.780011488,0.29867892,9.557725445,7.329121195,10.49971281,45.76680069,13.77369328,7.8,15.56750528,40092,21141,30.22469752,26412,65.02
Casey,20.21,2.64,25.55,11.55,0,77.85,24.32,3.7,6.149635037,0.182481752,7.919708029,19.5620438,7.718978102,39.6350365,9.562043796,4.1,7.808759785,37694,20189,24.86252183,15866,35.88
Christian,12.47,2.57,13.82,18.32,-0.03,49.15,26.21,3.4,2.89177121,0.182862003,5.205188178,20.5400808,4.082500532,42.00722943,14.33127791,5.8,7.157987778,45913,25198,16.99202975,72357,101.39
Clark,17.94,2.45,10.77,20.05,0.02,71.57,22.39,2.6,1.062629861,0,8.435737608,16.38468388,5.509053132,42.26773523,16.08192342,4.4,6.428868841,59294,33205,14.13740458,36871,146.43
Clay,15.57,2.74,31.65,11.49,0,71.93,21.44,2,0.309879694,1.166605906,7.619394823,9.205249727,4.866934014,44.80495808,17.42617572,6.8,15.36333264,33399,16624,33.56128628,20206,43.35
Clinton,19.74,2.43,21.9,13.85,0,72.8,23.29,0.7,3.251584459,2.645356848,6.723615321,23.64287683,2.865803252,39.95591072,12.28988702,4.4,10.08138904,35042,21911,22.86489419,9265,46.91
Crittenden,20.79,2.54,14.24,12.95,0,82.76,22.6,4.8,2.541149293,7.27692752,10.7132544,17.61478487,4.21599769,36.90441813,11.49292521,4.3,6.110026416,45000,25939,15.240611,8947,24.97
Cumberland,22.55,2.42,20.36,13.45,0.02,73.4,21.04,2.9,3.221757322,1.213389121,5.983263598,19.74895397,6.485355649,38.53556485,17.48953975,3.5,8.883634521,34563,20992,24.86066543,5879,19.29
Daviess,17.04,2.45,9.07,25.01,0.03,67.77,24.01,2.6,1.504860551,0.481810078,5.369953729,17.43218576,5.412403956,45.12034639,13.26145095,4.3,7.636473309,57660,31501,14.80546899,103063,225.38
Edmonson,20.86,2.45,19.1,10.16,0.01,83.99,21.63,4,1.876256422,0,13.40183158,19.61134688,4.846995756,34.15233415,19.67835604,5.1,5.922589256,41533,23329,16.94194194,12291,40.04
Elliott,20.41,2.77,24.88,8.94,0,77.4,19.73,-1.5,0.723025584,0.111234705,12.23581758,25.30589544,7.174638487,34.42714127,5.561735261,8.4,12.10649699,36455,14669,25.43536504,7381,31.38
Estill,19.11,2.51,25.73,10.61,0,71.45,21.74,2.3,0.545234249,0,9.026655897,23.82875606,5.512924071,36.24798061,14.07512116,5.2,10.77340183,36336,20023,25.65639269,14092,55.96
